MolID	1	2	3	4	5	6	7	8	9	10	11	12	13	14
468	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
474	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
798	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
491	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
686	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
558	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
176	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
178	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
179	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
246	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
58	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
62	nan	nan	0.367700	0.252380	0.375780	0.331520	0.276430	0.300900	0.400100	0.543540	0.352230	0.455230	0.170770	0.411160	0.514810
448	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
387	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
516	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
325	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
137	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
403	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
469	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
471	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
602	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
731	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
29	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
733	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
221	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
290	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
739	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
292	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
420	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
483	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
490	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
433	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
245	nan	0.757850	0.797810	0.601030	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
629	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
381	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
446	nan	0.530720	0.632150	0.689170	0.329710	0.419530	0.449360	0.467330	0.262040	0.384340	0.383970	0.443750	0.496590	0.388090	0.432240
578	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
580	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
708	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
585	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
267	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
77	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
272	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
147	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
532	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
150	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
728	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
537	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
347	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
479	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
164	nan	0.522070	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
105	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
298	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
236	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
109	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
114	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
52	nan	0.779910	0.533730	0.518000	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
56	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
185	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
699	nan	0.787980	0.711720	0.841760	0.357800	0.376460	0.489470	0.324190	0.236270	0.243290	0.402370	0.383900	0.564600	0.263460	0.328370
71	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
73	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
781	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
211	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
534	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
407	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
664	nan	nan	nan	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
546	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
229	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
742	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
428	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
493	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
370	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
564	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
54	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
695	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
698	nan	nan	nan	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
636	nan	nan	nan	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
253	nan	nan	0.723920	0.625590	0.704750	0.567720	0.708580	0.754710	0.759740	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
766	nan	0.870570	nan	nan	0.898530	0.788580	0.889250	0.638090	0.722960	0.510140	0.632190	0.400590	0.557660	0.219100	0.216400
66	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
322	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
776	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
586	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
140	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
205	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
398	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
597	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
410	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
540	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
160	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
800	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
96	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
548	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
484	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
166	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
104	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
684	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
364	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
748	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
439	nan	0.296260	0.851320	nan	0.608150	nan	0.631820	0.845510	nan	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
703	nan	0.691210	0.289520	0.626130	0.725200	0.832040	0.722450	0.587070	0.644000	0.848950	0.666220	0.499310	0.292820	0.353600	0.568280
640	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
522	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
204	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
336	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
725	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
409	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
473	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
476	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
415	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
736	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
741	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
619	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
685	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
562	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
754	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
372	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
565	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
182	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
118	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
376	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
634	nan	0.380500	0.666550	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
764	nan	0.679450	0.456210	0.244120	0.220660	0.452490	0.486570	0.541340	0.413540	0.289740	0.409140	0.467410	0.362580	0.252510	0.350530
576	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
771	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
323	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
451	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
638	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
210	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
151	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
472	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
345	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
795	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
475	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
158	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
799	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
620	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
173	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
503	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
697	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
317	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
573	nan	0.697690	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
254	nan	0.431080	nan	0.441970	0.368910	0.386200	0.261820	0.431000	0.530580	0.349130	0.370330	0.136290	0.121850	0.250520	0.386530
2	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
355	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
610	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
69	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
611	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
263	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
231	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
297	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
202	nan	nan	0.887800	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
344	nan	nan	nan	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
519	nan	nan	nan	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
339	nan	nan	nan	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
310	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
55	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
760	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
249	nan	nan	nan	nan	0.754300	0.760310	0.633180	0.841740	0.477280	0.739380	0.730760	0.485750	0.375640	0.498590	0.621490
319	nan	nan	0.689920	0.923170	0.652180	0.775750	0.842840	0.769960	nan	0.579460	0.878870	0.485750	0.375640	0.498590	0.621490
545	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
3	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
613	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
457	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
138	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
45	nan	nan	nan	nan	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
78	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
560	nan	nan	nan	nan	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
145	nan	nan	nan	nan	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
16	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
241	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
88	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
478	nan	0.562290	0.720620	0.794160	nan	0.622950	0.609610	0.790520	0.700720	0.732860	0.746170	0.609780	0.665210	0.757050	0.821670
224	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
577	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
5	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
165	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
678	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
648	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
681	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
170	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
779	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
144	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
338	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
626	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
502	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
504	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
635	nan	nan	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
316	nan	0.553460	0.339910	0.626050	0.451210	0.467100	0.243400	0.631030	0.498820	0.562100	nan	0.248220	0.417180	0.536730	0.601760
