MolID	1	2	3	4	5	6	7	8	9	10	11	12	13	14
196	nan	0.558580	0.661510	0.631310	0.520540	0.456640	0.656470	0.765830	0.484650	0.389340	0.763270	0.558860	0.444460	0.306220	nan
260	nan	0.558580	0.661510	0.631310	0.520540	0.456640	0.656470	0.765830	0.484650	0.389340	0.763270	0.558860	0.444460	0.306220	nan
137	nan	0.558580	0.661510	0.631310	0.520540	0.456640	0.656470	0.765830	0.484650	0.389340	0.763270	0.558860	0.444460	0.306220	nan
384	nan	nan	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
121	nan	nan	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
153	nan	nan	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
385	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
315	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
131	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
789	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
507	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
253	nan	0.416950	0.355540	0.423030	0.525990	0.599840	0.596080	0.425980	0.697320	0.586490	0.611850	0.098840	0.309770	0.777920	nan
704	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
194	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
165	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
745	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
458	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
298	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
466	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
247	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
176	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
775	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
209	nan	0.513260	0.429860	nan	nan	0.741580	0.545050	0.751470	0.735160	0.790300	nan	0.563400	0.553540	0.372450	nan
618	nan	nan	0.663090	nan	0.905300	0.701330	0.751130	nan	0.246440	nan	nan	0.563400	0.553540	0.372450	nan
444	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
215	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
521	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
290	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
452	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
436	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
516	nan	nan	nan	nan	nan	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
301	nan	nan	nan	nan	nan	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
686	nan	nan	nan	nan	nan	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
741	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
428	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
718	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
526	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
723	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
564	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
435	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
383	nan	nan	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
488	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
754	nan	0.610270	0.674570	0.742790	0.797940	0.343780	0.566140	0.409390	0.330300	0.576030	nan	0.268160	0.643600	0.331470	nan
640	nan	0.558580	0.661510	0.631310	0.520540	0.456640	0.656470	0.765830	0.484650	0.389340	0.763270	0.558860	0.444460	0.306220	nan
532	nan	0.558580	0.661510	0.631310	0.520540	0.456640	0.656470	0.765830	0.484650	0.389340	0.763270	0.558860	0.444460	0.306220	nan
262	nan	0.629090	0.165590	0.824430	0.603710	0.643540	nan	0.807340	nan	nan	0.577760	nan	0.894430	nan	nan
708	nan	0.257090	0.579730	0.507190	0.659260	0.639830	0.554180	0.410350	0.557640	0.762220	0.600000	0.619320	0.696950	0.611380	nan
1	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
585	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
78	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
143	nan	nan	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
148	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
724	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
725	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
407	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
214	nan	nan	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
212	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
345	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
348	nan	nan	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
605	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
354	nan	nan	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
185	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
227	nan	nan	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
677	nan	nan	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
684	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
496	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
501	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
118	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
567	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
761	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
569	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
379	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
509	nan	0.590160	0.345130	0.555640	nan	0.580940	nan	0.654670	0.453330	0.359650	0.715630	0.435340	0.260630	nan	0.451470
191	nan	0.663530	0.625360	0.427900	0.525280	0.469170	0.682930	0.818920	0.500120	0.504220	0.678010	0.435340	0.260630	nan	0.451470
644	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
388	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
6	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
68	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
456	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
650	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
717	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
272	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
722	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
598	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
794	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
27	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
540	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
29	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
798	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
415	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
294	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
422	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
743	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
427	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
747	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
173	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
303	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
559	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
370	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
115	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
500	nan	0.696020	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
503	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
700	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
445	nan	nan	0.603510	0.525830	0.440380	0.311920	0.424120	0.575840	0.470150	0.527520	0.593030	0.481820	0.481720	nan	0.518270
126	nan	0.535880	nan	0.475650	0.741600	0.388530	0.409780	0.510720	0.550850	0.534160	0.524510	0.350410	0.805820	nan	0.518270
707	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
132	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
518	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
135	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
710	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
9	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
328	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
525	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
726	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
151	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
471	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
409	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
88	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
351	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
675	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
228	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
39	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
489	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
491	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
44	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
494	nan	nan	nan	0.699870	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
112	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
54	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
316	nan	0.284280	0.594970	0.408090	nan	0.285730	0.361750	0.453940	0.370960	0.176420	0.354560	0.250600	0.445780	0.305830	0.404800
322	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
643	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
517	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
327	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
141	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
655	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
659	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
660	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
85	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
213	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
728	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
344	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
218	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
729	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
480	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
613	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
423	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
41	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
174	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
52	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
117	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
375	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
314	nan	0.516690	0.443480	0.827970	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
124	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
189	nan	0.549850	0.651500	0.237890	nan	0.567380	0.322170	0.510330	0.393380	0.428150	0.390880	0.285220	0.538590	0.423100	0.318520
64	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
641	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
193	nan	nan	nan	nan	nan	nan	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
451	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
453	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
520	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
393	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
588	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
76	nan	0.667890	0.627000	0.896750	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
339	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
211	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
216	nan	nan	nan	nan	nan	nan	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
219	nan	0.574290	nan	0.287300	0.389140	0.383020	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
156	nan	nan	nan	nan	nan	nan	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
548	nan	nan	nan	nan	nan	nan	0.297590	0.324680	0.336390	0.339800	0.218150	0.431240	0.269210	0.431330	0.466630
