Initial configuration

10400   atoms

7 atom types

-74.0 74.0 xlo xhi 
-74.0 74.0 ylo yhi 
-10.0 10.0 zlo zhi 

Masses

1 1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1

Atoms # molecular

413 31 4 -19.0922 -0.1275 -0.1340
414 31 5 -20.9853 0.9998 -0.1340
415 31 6 -18.6679 0.7838 -0.1340
416 31 7 -20.3864 1.8070 -0.1340
417 32 1 -25.4410 27.8824 -0.1340
418 32 1 -25.1717 27.2326 -0.1340
419 32 1 -24.9023 26.5829 -0.1340
420 32 1 -26.3258 27.4055 -0.1340
421 32 1 -25.8650 26.2939 -0.1340
422 32 1 -27.2107 26.9286 -0.1340
423 32 1 -26.8277 26.0049 -0.1340
424 32 2 -25.6325 28.3443 -0.1340
425 32 3 -24.7108 26.1210 -0.1340
426 32 4 -26.5173 27.8674 -0.1340
427 32 5 -25.6736 25.8320 -0.1340
428 32 6 -27.4021 27.3905 -0.1340
429 32 7 -26.6363 25.5430 -0.1340
430 33 1 -25.4535 49.3709 -0.1340
431 33 1 -25.3179 50.0611 -0.1340
432 33 1 -25.1822 50.7513 -0.1340
433 33 1 -24.4527 49.2778 -0.1340
434 33 1 -24.2206 50.4586 -0.1340
435 33 1 -23.4519 49.1848 -0.1340
436 33 1 -23.2590 50.1660 -0.1340
437 33 2 -25.5500 48.8803 -0.1340
438 33 3 -25.0858 51.2419 -0.1340
439 33 4 -24.5491 48.7872 -0.1340
440 33 5 -24.1242 50.9492 -0.1340
441 33 6 -23.5483 48.6942 -0.1340
442 33 7 -23.1626 50.6566 -0.1340
443 34 1 -35.6592 7.5332 -0.1340
444 34 1 -35.0183 7.2433 -0.1340
445 34 1 -34.3774 6.9535 -0.1340
446 34 1 -35.9786 6.5801 -0.1340
447 34 1 -34.8821 6.0842 -0.1340
448 34 1 -36.2980 5.6270 -0.1340
449 34 1 -35.3868 5.2150 -0.1340
450 34 2 -36.1147 7.7392 -0.1340
451 34 3 -33.9218 6.7475 -0.1340
452 34 4 -36.4341 6.7861 -0.1340
453 34 5 -34.4265 5.8782 -0.1340
454 34 6 -36.7536 5.8331 -0.1340
455 34 7 -34.9312 5.0089 -0.1340
456 35 1 36.6459 -37.7897 -0.1340
457 35 1 36.9229 -37.1432 -0.1340
458 35 1 37.1998 -36.4966 -0.1340
459 35 1 37.6051 -38.0900 -0.1340
460 35 1 38.0790 -36.9839 -0.1340
461 35 1 38.5644 -38.3903 -0.1340
462 35 1 38.9582 -37.4711 -0.1340
463 35 2 36.4490 -38.2493 -0.1340
464 35 3 37.3967 -36.0370 -0.1340
465 35 4 37.4082 -38.5496 -0.1340
466 35 5 38.2759 -36.5243 -0.1340
467 35 6 38.3675 -38.8499 -0.1340
468 35 7 39.1550 -37.0115 -0.1340
469 36 1 26.7937 18.4802 -0.1340
470 36 1 26.8370 17.7782 -0.1340
471 36 1 26.8804 17.0761 -0.1340
472 36 1 25.8019 18.3171 -0.1340
473 36 1 25.8760 17.1160 -0.1340
474 36 1 24.8100 18.1540 -0.1340
475 36 1 24.8716 17.1559 -0.1340
476 36 2 26.7629 18.9793 -0.1340
477 36 3 26.9112 16.5771 -0.1340
478 36 4 25.7710 18.8162 -0.1340
479 36 5 25.9068 16.6170 -0.1340
480 36 6 24.7792 18.6531 -0.1340
481 36 7 24.9024 16.6569 -0.1340
482 37 1 71.3746 -37.1014 -0.1340
483 37 1 71.1793 -37.7772 -0.1340
484 37 1 70.9840 -38.4529 -0.1340
485 37 1 70.3856 -36.9215 -0.1340
486 37 1 70.0515 -38.0776 -0.1340
487 37 1 69.3967 -36.7415 -0.1340
488 37 1 69.1191 -37.7022 -0.1340
489 37 2 71.5134 -36.6211 -0.1340
490 37 3 70.8452 -38.9332 -0.1340
491 37 4 70.5245 -36.4411 -0.1340
492 37 5 69.9127 -38.5579 -0.1340
493 37 6 69.5355 -36.2612 -0.1340
494 37 7 68.9803 -38.1826 -0.1340
495 38 1 7.8151 -22.1972 -0.1340
496 38 1 8.3183 -22.6886 -0.1340
497 38 1 8.8215 -23.1800 -0.1340
498 38 1 7.1892 -22.9837 -0.1340
499 38 1 8.0501 -23.8244 -0.1340
500 38 1 6.5632 -23.7701 -0.1340
501 38 1 7.2787 -24.4688 -0.1340
