MolID	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
640	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
1	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
2	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
579	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
4	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
581	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
582	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
7	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
725	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
726	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
791	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
665	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
666	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
667	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
669	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
606	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
608	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
609	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
610	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
611	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
612	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
550	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
754	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
695	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
696	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
58	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
59	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
637	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
638	0.457700	0.399960	0.511420	0.411510	0.400330	0.513460	0.372550	0.249630	0.340560	0.536240	0.331860	0.489270	0.535360	0.462400	0.457230
3	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
782	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
783	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
784	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
785	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
786	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
787	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
788	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
789	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
723	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
724	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
727	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
728	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
729	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
730	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
731	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
732	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
733	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
753	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
755	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
756	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
757	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
759	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
699	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
700	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
701	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
703	0.459470	0.424070	0.211140	0.427290	0.275080	0.433070	0.200490	0.433060	0.262370	0.538560	0.396550	0.387650	0.352460	0.399580	0.423330
385	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
641	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
67	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
68	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
327	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
8	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
583	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
10	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
471	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
153	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
473	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
155	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
474	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
30	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
31	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
32	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
417	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
414	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
96	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
97	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
356	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
613	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
39	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
358	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
183	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
124	0.309470	0.321710	0.451080	0.290900	0.213530	0.293190	0.232700	0.359460	0.165780	0.505550	0.446710	0.518800	0.250540	0.412740	0.477300
9	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
12	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
274	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
278	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
279	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
281	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
217	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
797	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
798	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
159	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
799	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
221	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
162	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
163	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
38	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
40	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
41	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
242	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
243	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
252	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
245	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
246	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
251	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
188	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
189	0.436820	0.429510	0.389840	0.528410	0.256440	0.384650	0.425630	0.387160	0.317160	0.257760	0.414950	0.411070	0.396520	0.197070	0.247200
576	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
383	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
11	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
13	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
470	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
599	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
792	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
793	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
794	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
412	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
413	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
734	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
354	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
762	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
36	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
37	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
549	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
494	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
498	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
499	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
500	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
761	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
440	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
441	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
442	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
443	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
765	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
763	0.288470	0.569760	0.374030	0.259300	0.499220	0.338650	0.409820	0.396060	0.342760	0.553520	0.443920	0.302060	0.329310	0.456750	0.434490
134	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
136	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
137	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
138	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
18	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
21	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
24	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
27	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
164	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
165	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
166	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
49	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
50	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
52	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
54	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
193	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
194	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
195	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
196	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
197	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
76	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
79	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
80	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
81	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
83	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
222	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
224	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
226	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
105	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
107	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
108	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
109	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
110	nan	nan	nan	0.498140	0.322830	nan	0.263840	nan	nan	0.284880	nan	0.491570	0.275830	0.535870	0.500650
707	nan	0.458770	0.292330	0.428130	0.446700	0.380630	0.458420	0.521020	0.608490	0.456470	0.345900	0.375070	0.348850	0.535880	0.424330
790	nan	0.458770	0.292330	0.428130	0.446700	0.380630	0.458420	0.521020	0.608490	0.456470	0.345900	0.375070	0.348850	0.535880	0.424330
