MolID	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
48	nan	0.276230	0.531750	0.461470	nan	0.566300	0.833360	0.528510	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
53	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
566	nan	0.276230	0.531750	0.461470	nan	0.566300	0.833360	0.528510	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
410	nan	0.276230	0.531750	0.461470	nan	0.566300	0.833360	0.528510	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
667	nan	0.276230	0.531750	0.461470	nan	0.566300	0.833360	0.528510	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
253	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
487	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
744	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
76	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
109	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
718	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
594	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
91	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
573	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
350	nan	0.276230	0.531750	0.461470	nan	0.566300	0.833360	0.528510	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
672	nan	nan	nan	nan	nan	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
97	nan	nan	nan	nan	nan	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
370	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
100	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
376	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
171	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
653	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
494	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
579	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
518	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
295	nan	nan	nan	nan	nan	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
106	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
107	nan	nan	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
657	nan	nan	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
632	nan	nan	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
313	nan	nan	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
137	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
161	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
716	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
206	nan	0.737850	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
158	nan	0.737850	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
169	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
202	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
427	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
187	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
368	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
193	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
484	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
393	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
170	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
412	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
730	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
176	nan	nan	nan	nan	nan	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
182	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
471	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
602	nan	nan	nan	nan	nan	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
175	nan	0.840210	nan	nan	0.581540	0.418190	0.581180	0.657830	0.496520	0.453290	0.583740	0.648590	0.556840	0.461550	nan
241	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
325	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
278	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
793	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
565	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
254	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
421	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
432	nan	nan	nan	nan	nan	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
290	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
727	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
353	nan	0.737850	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
355	nan	nan	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
437	nan	0.737850	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
584	nan	0.737850	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
447	nan	nan	0.153400	0.375480	nan	0.193370	nan	0.439370	0.343810	0.438360	0.250610	0.416490	nan	0.482610	nan
739	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
372	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
765	nan	0.420570	0.588650	0.702990	0.603680	0.466790	0.678950	0.371950	0.346820	0.406770	nan	0.813370	0.737220	0.864780	nan
408	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
572	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
689	nan	nan	nan	nan	nan	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
530	nan	nan	nan	nan	nan	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
771	nan	nan	nan	nan	nan	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
434	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
597	nan	nan	nan	nan	nan	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
795	nan	0.681510	0.693400	0.550610	0.558410	0.643720	0.378830	0.426040	0.502960	0.656000	0.574540	0.372530	0.552210	0.823140	nan
55	nan	0.441320	0.725960	0.578990	0.445030	0.636140	0.509190	0.621580	nan	0.588630	0.576660	0.561490	0.581240	0.472570	nan
243	nan	0.503780	0.384910	0.416010	nan	0.374240	0.297600	0.446300	0.441940	0.511850	nan	nan	0.308370	0.380750	nan
664	nan	0.640340	nan	nan	0.404900	0.419130	0.661520	0.377090	0.524700	0.243940	0.487620	0.213000	0.402650	0.278020	nan
394	0.978660	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
524	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
396	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
460	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
334	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
21	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
537	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
154	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
666	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
796	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
288	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
352	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
36	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
356	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
101	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
39	0.978660	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
752	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
433	nan	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
690	0.978660	0.175670	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
697	nan	0.635110	0.285480	0.466340	0.482800	0.737800	0.430930	0.441630	0.384750	0.550230	0.631160	0.506390	0.362470	nan	0.463650
710	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
582	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
267	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
651	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
333	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
144	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
529	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
541	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
94	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
735	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
162	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
359	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
747	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
493	nan	0.678420	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
242	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
631	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
315	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
508	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
125	nan	0.666680	0.626340	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
383	nan	0.366060	nan	0.435990	0.267670	0.537660	0.497310	0.393520	0.382710	0.466270	nan	nan	0.292090	0.683910	0.403890
1	nan	nan	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
514	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
321	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
738	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
299	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
80	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
703	nan	nan	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
671	nan	nan	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
84	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
788	nan	nan	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
54	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
152	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
93	nan	nan	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
798	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
287	nan	0.504520	0.224100	0.506430	0.614130	0.542270	0.511140	0.379830	0.600650	0.472850	0.457170	0.447530	nan	0.514640	0.425340
704	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
2	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
130	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
357	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
296	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
521	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
490	nan	0.411910	nan	0.783080	0.562430	0.282400	0.429540	0.579330	0.505370	0.763250	0.422330	0.511500	0.310550	0.615580	0.744950
