# MolID	Frame0	Frame1	Frame2	Frame3	Frame4	Frame5	Frame6	Frame7	Frame8	Frame9	Frame10	Frame11	Frame12	Frame13	Frame14
64	3	4	4	4	3	4	4	4	4	4	2	4	4	4	3
65	1	4	3	3	4	4	4	4	4	4	2	4	4	4	3
66	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
67	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
68	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
69	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
70	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
71	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
72	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
73	3	4	3	3	4	4	4	4	4	4	2	4	4	4	3
74	3	4	4	4	3	4	4	4	4	4	2	4	4	4	3
75	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
76	1	4	4	3	4	4	4	4	4	4	4	4	4	4	3
77	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
78	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
79	3	4	4	4	4	4	4	4	1	4	4	4	4	4	3
80	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
81	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
82	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
83	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
84	3	4	3	3	4	4	4	4	4	4	4	4	4	4	3
85	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
86	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
87	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
88	3	4	4	1	4	4	4	4	4	4	4	4	4	4	3
89	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
90	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
91	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
92	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
93	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
94	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
95	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
96	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
97	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
98	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
99	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
100	1	4	4	4	3	4	2	2	4	4	3	3	2	2	3
101	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
102	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
103	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
104	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
105	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
106	3	4	4	4	3	4	2	2	4	4	3	3	2	2	3
107	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
108	3	4	3	3	4	4	4	4	4	4	4	4	4	4	3
109	3	4	3	3	4	4	4	4	4	4	4	4	4	4	3
110	1	4	4	3	4	4	4	4	4	4	4	4	4	4	3
111	3	4	4	3	4	4	4	4	4	4	4	4	4	4	3
112	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
113	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
114	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
115	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3
116	3	4	4	4	4	4	4	4	4	4	3	4	4	4	3
117	3	4	4	4	4	4	4	4	4	4	3	4	4	4	3
118	1	4	4	4	4	4	4	4	4	4	3	4	4	4	3
119	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
120	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
121	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
122	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
123	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
124	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
125	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
126	3	4	4	4	3	2	3	4	4	4	2	2	3	4	3
127	3	4	4	4	4	4	4	4	4	4	3	4	4	4	3
128	3	4	4	4	4	4	4	4	4	4	3	4	4	4	3
129	3	4	4	4	4	4	4	4	4	4	3	4	4	4	3
130	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
131	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
132	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
133	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
134	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
135	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
136	1	4	4	4	4	4	4	4	4	4	4	4	4	4	3
137	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3
138	3	4	4	4	4	4	4	4	3	4	4	4	4	4	1
139	3	4	4	4	3	4	2	2	4	4	3	3	2	2	1
140	3	4	3	3	4	4	4	4	4	4	2	4	4	4	1
141	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2
142	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
143	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
144	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
145	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
146	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
147	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
148	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
149	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
150	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
151	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
152	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
153	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
154	1	4	4	4	4	4	4	4	4	4	4	2	2	3	2
155	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
156	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2
157	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
158	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
159	4	4	4	4	4	4	4	4	4	4	4	2	2	3	2
160	3	4	4	4	4	4	4	4	4	4	4	2	2	3	2
161	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
162	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
163	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
164	1	4	4	2	4	4	4	4	4	4	3	3	4	4	2
165	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
166	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
167	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
168	3	4	1	2	4	4	4	4	4	4	3	3	4	4	2
169	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
170	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
171	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
172	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
173	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
174	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
175	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
176	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
177	3	4	4	2	4	4	4	4	4	4	3	3	4	4	2
178	3	4	4	2	4	4	4	4	4	4	3	1	4	4	2
179	1	4	4	2	4	4	4	4	4	4	3	3	4	4	2
180	3	4	3	2	4	4	4	4	4	4	3	3	4	4	2
181	3	3	4	4	4	4	4	4	4	4	4	4	3	4	4
182	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
183	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
184	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
185	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
186	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
187	3	3	4	4	4	4	4	4	4	4	4	4	3	4	4
188	3	3	4	4	4	4	4	4	4	4	4	4	3	4	4
189	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
190	3	3	4	4	4	4	4	4	4	4	4	4	3	4	4
191	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
192	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
193	3	1	4	4	4	4	4	4	4	4	4	4	3	4	4
194	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
195	3	4	4	4	4	4	4	4	4	4	4	4	3	4	4
196	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
197	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
198	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
199	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
200	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
201	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
202	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
203	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
204	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
205	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
206	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
207	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
208	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
209	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
210	3	4	4	4	4	4	4	4	4	4	4	4	4	1	4
211	3	4	4	4	4	4	4	4	4	4	4	4	4	1	4
212	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
213	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
214	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
215	3	4	4	4	4	4	3	4	4	4	4	3	3	4	4
216	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
217	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
218	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4
219	3	4	4	4	4	4	1	4	4	4	4	3	3	4	4
220	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
221	4	4	4	3	4	4	4	4	4	4	4	4	4	4	4
222	3	4	4	4	4	4	3	4	4	4	4	3	3	4	4
223	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
224	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
225	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
226	3	4	4	4	4	4	3	4	4	4	4	3	3	4	4
227	3	4	4	4	4	4	3	4	4	4	4	3	1	4	4
228	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
229	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
230	3	4	4	4	4	4	3	4	4	4	4	3	3	4	4
231	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
232	3	4	4	4	4	4	3	4	4	4	4	3	3	4	4
233	3	4	4	4	4	4	3	4	4	4	4	3	1	4	4
234	3	4	4	4	4	4	1	4	4	4	4	3	3	4	4
235	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
236	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
237	3	3	4	4	4	4	4	4	4	4	4	4	4	3	4
238	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
239	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
240	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
241	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
242	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
243	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
244	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
245	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4
246	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
247	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
248	4	3	4	4	4	4	4	4	4	4	4	4	4	3	4
249	3	4	4	4	4	4	4	4	4	4	4	4	4	3	4
250	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
251	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
252	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
253	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
254	1	4	3	4	4	4	4	4	3	4	4	4	4	4	4
255	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
256	3	4	3	4	4	4	4	4	3	4	4	4	4	4	4
257	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
258	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
259	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
260	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
261	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
262	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
263	3	1	4	4	4	4	4	4	4	4	4	4	4	4	4
264	3	1	4	4	4	4	4	4	4	4	4	4	4	4	4
265	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
266	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
267	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
268	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
269	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
270	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
271	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
272	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
273	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
274	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
275	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
276	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
277	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
278	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
279	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
280	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
281	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
282	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
283	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
284	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
285	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
286	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
287	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
288	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
289	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
290	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
291	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
292	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
293	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
294	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
295	3	3	4	4	4	4	3	4	4	4	4	4	3	4	4
296	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
297	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
298	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
299	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
300	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
301	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
302	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
303	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
304	1	4	4	4	4	4	4	4	3	4	4	4	4	4	4
305	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
306	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
307	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4
308	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
309	3	4	4	4	4	1	4	4	4	4	2	4	4	4	4
310	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
311	3	4	4	4	4	4	4	4	4	4	2	4	4	4	4
312	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
313	3	4	4	4	4	4	4	4	4	4	2	4	4	4	4
314	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
315	3	4	4	4	4	4	4	4	4	4	2	4	4	4	4
316	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
317	3	4	4	4	4	4	4	4	4	4	2	4	4	4	4
318	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
319	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
320	3	1	4	4	4	4	4	4	4	4	2	4	4	4	4
321	3	4	4	4	4	4	4	4	4	4	2	4	4	4	4
322	3	1	4	4	4	4	4	4	4	4	2	4	4	4	4
323	3	4	4	4	4	1	4	4	4	4	2	4	4	4	4
324	3	3	4	4	4	4	4	4	4	4	2	4	4	4	4
325	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
326	3	1	4	4	4	4	4	4	4	4	2	4	4	4	4
327	3	4	4	4	4	3	4	4	4	4	2	4	4	4	4
328	1	3	4	4	4	4	4	4	4	4	2	4	4	4	4
329	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
330	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
331	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
332	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
333	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
334	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
335	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
336	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
337	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
338	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
339	3	4	4	4	3	4	4	4	4	4	4	1	4	4	4
340	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
341	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
342	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4
343	1	3	4	4	4	4	4	4	3	4	4	3	4	4	4
344	3	4	4	4	4	4	4	4	3	4	4	3	4	4	4
345	3	4	4	4	4	4	4	4	3	4	4	3	4	4	4
346	3	4	4	4	4	4	4	4	3	4	4	1	4	4	4
347	3	3	4	4	4	4	4	4	3	4	4	3	4	4	4
348	3	3	4	4	4	4	4	4	3	4	4	3	4	4	4
349	3	1	4	4	4	4	4	4	3	4	4	3	4	4	4
350	3	4	4	4	4	4	4	4	3	4	4	3	4	4	4
351	3	3	4	4	4	4	4	4	3	4	4	3	4	4	4
352	3	3	4	4	4	4	4	4	1	4	4	3	4	4	4
353	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
354	3	1	4	3	4	4	4	4	4	4	4	4	4	4	4
355	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
356	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
357	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4
358	3	1	4	3	4	4	4	4	4	4	4	4	4	4	4
359	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
360	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
361	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
362	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
363	3	4	1	4	4	4	4	4	4	4	4	4	4	4	4
364	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
365	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4
366	3	1	4	3	4	4	4	4	4	4	4	4	4	4	4
367	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
368	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4
369	3	1	4	3	4	4	4	4	4	4	4	4	4	4	4
370	3	4	1	4	4	4	4	4	4	4	4	4	4	4	4
371	3	3	4	3	4	4	4	4	4	4	4	4	4	4	4
372	3	1	4	4	4	3	4	4	4	4	4	4	4	4	4
373	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
374	3	1	4	4	4	3	4	4	4	4	4	4	4	4	4
375	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
376	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
377	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
378	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
379	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
380	4	3	4	4	4	3	4	4	4	4	4	4	4	4	4
381	3	3	4	4	4	3	4	4	4	4	4	4	4	4	4
382	4	1	4	4	4	3	4	4	4	4	4	4	4	4	4
383	1	3	4	4	4	3	4	4	4	4	4	4	4	4	4
384	3	1	4	4	4	3	4	4	4	4	4	4	4	4	4
385	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
386	3	1	4	4	4	3	4	4	4	4	4	4	2	4	4
387	3	4	3	3	4	3	4	4	4	4	4	4	2	4	4
388	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
389	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
390	3	4	1	3	4	3	4	4	4	4	4	4	2	4	4
391	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
392	3	3	4	4	4	3	4	4	4	4	4	4	2	4	4
393	1	4	4	4	4	4	4	4	4	4	4	4	2	4	4
394	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
395	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
396	3	1	4	4	4	3	4	4	4	4	4	4	2	4	4
397	3	4	3	3	4	3	4	4	4	4	4	4	2	4	4
398	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
399	3	1	4	4	4	3	4	4	4	4	4	4	2	4	4
400	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
401	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
402	3	3	4	4	4	3	4	4	4	4	4	4	2	4	4
403	3	4	1	3	4	3	4	4	4	4	4	4	2	4	4
404	3	4	4	4	4	4	4	4	4	4	4	4	2	4	4
405	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
406	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
407	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
408	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
409	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
410	3	3	4	4	4	4	4	4	3	4	3	4	2	2	4
411	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
412	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
413	3	3	4	4	4	4	4	4	3	4	3	4	2	2	4
414	1	4	4	4	4	4	4	4	4	4	3	4	2	2	4
415	3	3	4	1	4	4	4	4	3	4	3	4	2	2	4
416	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
417	3	1	4	4	4	4	4	4	4	4	3	4	2	2	4
418	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
419	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
420	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
421	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
422	3	1	4	4	4	4	4	4	3	4	3	4	2	2	4
423	3	3	4	1	4	4	4	4	3	4	3	4	2	2	4
424	3	1	4	4	4	4	4	4	3	4	3	4	2	2	4
425	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
426	3	3	4	4	4	4	4	4	3	4	3	4	2	2	4
427	3	3	4	4	4	4	4	4	3	4	3	4	2	2	4
428	3	1	4	3	4	4	4	4	3	4	3	4	2	2	4
429	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
430	3	1	4	4	4	4	4	4	4	4	3	4	2	2	4
431	3	3	4	3	4	4	4	4	3	4	3	4	2	2	4
432	3	4	4	4	4	4	4	4	4	4	3	4	2	2	4
