0 0.0000 0.0000
50000 0.0000 0.0000
100000 0.0000 0.0000
150000 0.0000 0.0000
200000 0.0079 0.0170
250000 0.0081 0.0154
500000 0.0413 0.0264
750000 0.0718 0.0334
1000000 0.1012 0.0344
1250000 0.1266 0.0500
1500000 0.1366 0.0501
1750000 0.1538 0.0494
2000000 0.1870 0.0488
2500000 0.1873 0.0524
3000000 0.2366 0.0465
3500000 0.2385 0.0669
4000000 0.2648 0.0604
4500000 0.2660 0.0773
5000000 0.2887 0.0741
